Document group,Document name,Beginning,Context,Keyword,Context
1980s_AA > lutherallison,lutherallison-so-fight,17,mind ,ain't, clear
1980s_AA > lutherallison,lutherallison-so-fight,17,mind ,ain't, clear
1980s_AA > robertcray,robertcray-sc-too_many_cooks,5,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,5,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,14,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,14,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,19,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,19,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,27,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,27,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,32,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,32,there ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,33,no ,ain't, nobody
1980s_AA > robertcray,robertcray-sc-too_many_cooks,33,no ,ain't, nobody
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,21,around   ,ain't, no
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,21,around   ,ain't, no
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,23,there ,ain't, no
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,23,there ,ain't, no
1980s_nonAA_nonUS > ericclapton,ericclapton-sc-lay_down_sally,13,sun ,ain't, nearly
1980s_nonAA_nonUS > ericclapton,ericclapton-sc-lay_down_sally,13,sun ,ain't, nearly
1980s_nonAA_nonUS > jeffhealey,jeffhealey-sc-tore_down,21,love ,ain't, true
1980s_nonAA_nonUS > jeffhealey,jeffhealey-sc-tore_down,21,love ,ain't, true
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,4,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,4,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,7,fine   ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,7,fine   ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,13,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,13,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,18,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,18,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,27,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,27,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,30,I ,ain't, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-mama_talk_to_your_daughter,30,I ,ain't, gonna
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,2,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,2,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,3,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,3,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,8,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,8,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,9,sailor   ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,9,sailor   ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,20,I ,ain't, the
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,20,I ,ain't, the
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,21,I ,ain't, the
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,21,I ,ain't, the
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,28,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-sc-all_around_man,28,I ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,15,this ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,15,this ,ain't, no
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,17,pistol   ,ain't, it
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,17,pistol   ,ain't, it
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,20,you ,ain't, got
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,20,you ,ain't, got
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,33,letter ,ain't, that
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-keychain,33,letter ,ain't, that
1980s_nonAA_nonUS > thebluesband,thebluesband-sc-twenty_nine_ways,12,that ,ain't, all
1980s_nonAA_nonUS > thebluesband,thebluesband-sc-twenty_nine_ways,12,that ,ain't, all
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,3,fool   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,3,fool   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,8,clown   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,8,clown   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,20,fool   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,20,fool   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,32,fool   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,32,fool   ,ain't, gonna
1980s_nonAA_nonUS > thebluesband,thebluesband-so-green_stuff,2,I ,ain't, got
1980s_nonAA_nonUS > thebluesband,thebluesband-so-green_stuff,2,I ,ain't, got
1980s_nonAA_nonUS > thebluesband,thebluesband-so-green_stuff,2,I ,ain't, got
1980s_nonAA_nonUS > thebluesband,thebluesband-so-green_stuff,2,I ,ain't, got
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-love_me_like_a_man,20,back ,ain't, got
1980s_nonAA_US > bonnieraitt,bonnieraitt-sc-love_me_like_a_man,20,back ,ain't, got
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-sc-wrap_it_up,25,you ,ain't, never
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-sc-wrap_it_up,25,you ,ain't, never
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,4,knees   ,ain't, no
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,4,knees   ,ain't, no
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,10,care ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,10,care ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,11,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,11,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,12,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,12,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,13,enough  ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,13,enough  ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,22,hurt ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,22,hurt ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,23,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,23,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,24,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,24,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,25,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,25,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,35,moon ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,35,moon ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,36,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,36,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,37,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,37,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,38,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,38,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,48,solo))   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,48,solo))   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,49,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,49,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,50,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,50,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,51,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,51,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,52,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,52,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,53,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,53,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,54,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,54,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,55,enough   ,ain't, that
1980s_nonAA_US > fabulousthunderbirds,fabulousthunderbirds-so-tuff_enough,55,enough   ,ain't, that
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,11,there ,ain't, no
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,11,there ,ain't, no
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,13,there ,ain't, no
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,13,there ,ain't, no
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,17,there ,ain't, no
1980s_nonAA_US > jjcale,jjcale-sc-borrowed_time,17,there ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,6,I ,ain't, got
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,6,I ,ain't, got
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,7,I ,ain't, carry
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,7,I ,ain't, carry
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,8,load   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,8,load   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,9,weather   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,9,weather   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,10,me   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,10,me   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,11,weather   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,11,weather   ,ain't, no
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,12,I ,ain't, hiding
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,12,I ,ain't, hiding
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,13,nobody   ,ain't, nobody
1980s_nonAA_US > jjcale,jjcale-so-call_me_the_breeze,13,nobody   ,ain't, nobody
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,1,,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,1,,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,2,nickel   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,2,nickel   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,3,shoe   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,3,shoe   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,4,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,4,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,5,blues   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,5,blues   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,6,perking   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,6,perking   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,7,bruise   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,7,bruise   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,8,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,8,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,15,town   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,15,town   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,16,slumber   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,16,slumber   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,18,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,18,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,23,it   ,ain't, nothing
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,23,it   ,ain't, nothing
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,26,town   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,26,town   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,27,Westchester   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,27,Westchester   ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,29,I ,ain't, got
1980s_nonAA_US > robbenford,robbenford-sc-aint_got_nothing_but_the_blues,29,I ,ain't, got
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,2,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,2,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,5,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,5,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,6,love ,ain't, gonna
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,6,love ,ain't, gonna
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,10,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,10,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,27,I ,ain't, giving
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,27,I ,ain't, giving
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,30,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,30,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,32,I ,ain't, gone
1980s_nonAA_US > stevierayvaughan,stevierayvaughan-so-aint_gone_n_give_up_on_love,32,I ,ain't, gone
2010s_AA > ericgales,ericgales-sc-me_and_my_guitar,7,I ,ain't, looking
2010s_AA > ericgales,ericgales-sc-me_and_my_guitar,7,I ,ain't, looking
2010s_AA > ericgales,ericgales-sc-me_and_my_guitar,12,I ,ain't, stopping
2010s_AA > ericgales,ericgales-sc-me_and_my_guitar,12,I ,ain't, stopping
2010s_AA > garyclarkjr,garyclarkjr-sc-if_you_love_me_like_you_say,6,I ,ain't, no
2010s_AA > garyclarkjr,garyclarkjr-sc-if_you_love_me_like_you_say,6,I ,ain't, no
2010s_AA > garyclarkjr,garyclarkjr-sc-shotgun_man,9,I ,ain't, gonna
2010s_AA > garyclarkjr,garyclarkjr-sc-shotgun_man,9,I ,ain't, gonna
2010s_AA > garyclarkjr,garyclarkjr-sc-shotgun_man,11,I ,ain't, gonna
2010s_AA > garyclarkjr,garyclarkjr-sc-shotgun_man,11,I ,ain't, gonna
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,8,I ,ain't, got
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,8,I ,ain't, got
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,20,time ,ain't, long
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,20,time ,ain't, long
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,30,here ,ain't, no
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,30,here ,ain't, no
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,36,time ,ain't, long
2010s_AA > garyclarkjr,garyclarkjr-so-when_my_train_pulls_in,36,time ,ain't, long
2010s_AA > kingfish,kingfish-so-before_im_old,22,I ,ain't, even
2010s_AA > kingfish,kingfish-so-before_im_old,22,I ,ain't, even
2010s_AA > kingfish,kingfish-so-before_im_old,24,just ,ain't, ready
2010s_AA > kingfish,kingfish-so-before_im_old,24,just ,ain't, ready
2010s_AA > kingfish,kingfish-so-before_im_old,25,I ,ain't,   I
2010s_AA > kingfish,kingfish-so-before_im_old,25,I ,ain't,   I
2010s_AA > kingfish,kingfish-so-fresh_out,4,I ,ain't, got
2010s_AA > kingfish,kingfish-so-fresh_out,4,I ,ain't, got
2010s_AA > kingfish,kingfish-so-fresh_out,8,out   ,ain't, had
2010s_AA > kingfish,kingfish-so-fresh_out,8,out   ,ain't, had
2010s_AA > kingfish,kingfish-so-fresh_out,13,I ,ain't, got
2010s_AA > kingfish,kingfish-so-fresh_out,13,I ,ain't, got
2010s_AA > kingfish,kingfish-so-fresh_out,17,out  ,ain't, had
2010s_AA > kingfish,kingfish-so-fresh_out,17,out  ,ain't, had
2010s_AA > kingfish,kingfish-so-she_calls_me_kingfish,18,her   ,ain't, nothing
2010s_AA > kingfish,kingfish-so-she_calls_me_kingfish,18,her   ,ain't, nothing
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,3,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,3,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,5,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,5,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,7,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,7,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,13,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,13,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,15,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,15,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,22,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,22,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,24,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,24,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,26,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,26,darling   ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,28,I ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,28,I ,ain't, gonna
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,30,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-sc-aint_no_way,30,just ,ain't, no
2010s_AA > kirkfletcher,kirkfletcher-so-the_answer,42,there ,ain't, nothing
2010s_AA > kirkfletcher,kirkfletcher-so-the_answer,42,there ,ain't, nothing
2010s_AA > shemekiacopeland,shemekiacopeland-sc-cant_let_go,33,just ,ain't, right
